"Time","Contracts","Funding Interval","Funding Rate"
"2024-03-15 17:00:00","ETHUSDT Perpetual","8h","0.023170%"
"2024-03-15 09:00:00","ETHUSDT Perpetual","8h","0.040271%"
"2024-03-15 01:00:00","ETHUSDT Perpetual","8h","0.035217%"
"2024-03-14 17:00:00","ETHUSDT Perpetual","8h","0.050365%"
"2024-03-14 09:00:00","ETHUSDT Perpetual","8h","0.040995%"
"2024-03-14 01:00:00","ETHUSDT Perpetual","8h","0.044242%"
"2024-03-13 17:00:00","ETHUSDT Perpetual","8h","0.060121%"
"2024-03-13 09:00:00","ETHUSDT Perpetual","8h","0.046983%"
"2024-03-13 01:00:00","ETHUSDT Perpetual","8h","0.048306%"
"2024-03-12 17:00:00","ETHUSDT Perpetual","8h","0.037542%"
"2024-03-12 09:00:00","ETHUSDT Perpetual","8h","0.068106%"
"2024-03-12 01:00:00","ETHUSDT Perpetual","8h","0.064296%"
"2024-03-11 17:00:00","ETHUSDT Perpetual","8h","0.067235%"
"2024-03-11 09:00:00","ETHUSDT Perpetual","8h","0.029368%"
"2024-03-11 01:00:00","ETHUSDT Perpetual","8h","0.029818%"
"2024-03-10 17:00:00","ETHUSDT Perpetual","8h","0.049375%"
"2024-03-10 09:00:00","ETHUSDT Perpetual","8h","0.034688%"
"2024-03-10 01:00:00","ETHUSDT Perpetual","8h","0.035498%"
"2024-03-09 17:00:00","ETHUSDT Perpetual","8h","0.036530%"
"2024-03-09 09:00:00","ETHUSDT Perpetual","8h","0.033201%"
"2024-03-09 01:00:00","ETHUSDT Perpetual","8h","0.048823%"
"2024-03-08 17:00:00","ETHUSDT Perpetual","8h","0.057985%"
"2024-03-08 09:00:00","ETHUSDT Perpetual","8h","0.042931%"
"2024-03-08 01:00:00","ETHUSDT Perpetual","8h","0.044218%"
"2024-03-07 17:00:00","ETHUSDT Perpetual","8h","0.039168%"
"2024-03-07 09:00:00","ETHUSDT Perpetual","8h","0.035699%"
"2024-03-07 01:00:00","ETHUSDT Perpetual","8h","0.040511%"
"2024-03-06 17:00:00","ETHUSDT Perpetual","8h","0.038362%"
"2024-03-06 09:00:00","ETHUSDT Perpetual","8h","0.020579%"
"2024-03-06 01:00:00","ETHUSDT Perpetual","8h","0.082409%"
"2024-03-05 17:00:00","ETHUSDT Perpetual","8h","0.101724%"
"2024-03-05 09:00:00","ETHUSDT Perpetual","8h","0.038776%"
"2024-03-05 01:00:00","ETHUSDT Perpetual","8h","0.050060%"
"2024-03-04 17:00:00","ETHUSDT Perpetual","8h","0.028996%"
"2024-03-04 09:00:00","ETHUSDT Perpetual","8h","0.041907%"
"2024-03-04 01:00:00","ETHUSDT Perpetual","8h","0.037021%"
"2024-03-03 17:00:00","ETHUSDT Perpetual","8h","0.038668%"
"2024-03-03 09:00:00","ETHUSDT Perpetual","8h","0.039105%"
"2024-03-03 01:00:00","ETHUSDT Perpetual","8h","0.055344%"
"2024-03-02 17:00:00","ETHUSDT Perpetual","8h","0.057488%"
"2024-03-02 09:00:00","ETHUSDT Perpetual","8h","0.048856%"
"2024-03-02 01:00:00","ETHUSDT Perpetual","8h","0.052446%"
"2024-03-01 17:00:00","ETHUSDT Perpetual","8h","0.039096%"
"2024-03-01 09:00:00","ETHUSDT Perpetual","8h","0.053040%"
"2024-03-01 01:00:00","ETHUSDT Perpetual","8h","0.075727%"
"2024-02-29 17:00:00","ETHUSDT Perpetual","8h","0.073381%"
"2024-02-29 09:00:00","ETHUSDT Perpetual","8h","0.062573%"
"2024-02-29 01:00:00","ETHUSDT Perpetual","8h","0.043581%"
"2024-02-28 17:00:00","ETHUSDT Perpetual","8h","0.032021%"
"2024-02-28 09:00:00","ETHUSDT Perpetual","8h","0.033546%"
"2024-02-28 01:00:00","ETHUSDT Perpetual","8h","0.029666%"
"2024-02-27 17:00:00","ETHUSDT Perpetual","8h","0.066750%"
"2024-02-27 09:00:00","ETHUSDT Perpetual","8h","0.028561%"
"2024-02-27 01:00:00","ETHUSDT Perpetual","8h","0.020172%"
"2024-02-26 17:00:00","ETHUSDT Perpetual","8h","0.018258%"
"2024-02-26 09:00:00","ETHUSDT Perpetual","8h","0.059495%"
"2024-02-26 01:00:00","ETHUSDT Perpetual","8h","0.021110%"
"2024-02-25 17:00:00","ETHUSDT Perpetual","8h","0.025856%"
"2024-02-25 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-02-25 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-02-24 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-02-24 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-02-24 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-02-23 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-02-23 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-02-23 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-02-22 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-02-22 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-02-22 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-02-21 17:00:00","ETHUSDT Perpetual","8h","0.011802%"
"2024-02-21 09:00:00","ETHUSDT Perpetual","8h","0.020319%"
"2024-02-21 01:00:00","ETHUSDT Perpetual","8h","0.025431%"
"2024-02-20 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-02-20 09:00:00","ETHUSDT Perpetual","8h","0.026500%"
"2024-02-20 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-02-19 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-02-19 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-02-19 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-02-18 17:00:00","ETHUSDT Perpetual","8h","0.011140%"
"2024-02-18 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-02-18 01:00:00","ETHUSDT Perpetual","8h","0.013519%"
"2024-02-17 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-02-17 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-02-17 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-02-16 17:00:00","ETHUSDT Perpetual","8h","0.011597%"
"2024-02-16 09:00:00","ETHUSDT Perpetual","8h","0.011125%"
"2024-02-16 01:00:00","ETHUSDT Perpetual","8h","0.015411%"
"2024-02-15 17:00:00","ETHUSDT Perpetual","8h","0.012136%"
"2024-02-15 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-02-15 01:00:00","ETHUSDT Perpetual","8h","0.013082%"
"2024-02-14 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-02-14 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-02-14 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-02-13 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-02-13 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-02-13 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-02-12 17:00:00","ETHUSDT Perpetual","8h","0.009971%"
"2024-02-12 09:00:00","ETHUSDT Perpetual","8h","0.005076%"
"2024-02-12 01:00:00","ETHUSDT Perpetual","8h","0.004792%"
"2024-02-11 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-02-11 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-02-11 01:00:00","ETHUSDT Perpetual","8h","0.009995%"
"2024-02-10 17:00:00","ETHUSDT Perpetual","8h","0.009615%"
"2024-02-10 09:00:00","ETHUSDT Perpetual","8h","0.007838%"
"2024-02-10 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-02-09 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-02-09 09:00:00","ETHUSDT Perpetual","8h","0.007752%"
"2024-02-09 01:00:00","ETHUSDT Perpetual","8h","0.009802%"
"2024-02-08 17:00:00","ETHUSDT Perpetual","8h","0.007522%"
"2024-02-08 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-02-08 01:00:00","ETHUSDT Perpetual","8h","0.004309%"
"2024-02-07 17:00:00","ETHUSDT Perpetual","8h","0.004883%"
"2024-02-07 09:00:00","ETHUSDT Perpetual","8h","0.007659%"
"2024-02-07 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-02-06 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-02-06 09:00:00","ETHUSDT Perpetual","8h","0.005691%"
"2024-02-06 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-02-05 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-02-05 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-02-05 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-02-04 17:00:00","ETHUSDT Perpetual","8h","0.009094%"
"2024-02-04 09:00:00","ETHUSDT Perpetual","8h","0.003180%"
"2024-02-04 01:00:00","ETHUSDT Perpetual","8h","0.004476%"
"2024-02-03 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-02-03 09:00:00","ETHUSDT Perpetual","8h","0.008150%"
"2024-02-03 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-02-02 17:00:00","ETHUSDT Perpetual","8h","0.003678%"
"2024-02-02 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-02-02 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-02-01 17:00:00","ETHUSDT Perpetual","8h","0.007871%"
"2024-02-01 09:00:00","ETHUSDT Perpetual","8h","0.005527%"
"2024-02-01 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-01-31 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-01-31 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-01-31 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-01-30 17:00:00","ETHUSDT Perpetual","8h","0.006195%"
"2024-01-30 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-01-30 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-01-29 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-01-29 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-01-29 01:00:00","ETHUSDT Perpetual","8h","0.008265%"
"2024-01-28 17:00:00","ETHUSDT Perpetual","8h","0.006135%"
"2024-01-28 09:00:00","ETHUSDT Perpetual","8h","0.006556%"
"2024-01-28 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-01-27 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-01-27 09:00:00","ETHUSDT Perpetual","8h","0.006876%"
"2024-01-27 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-01-26 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-01-26 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-01-26 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-01-25 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-01-25 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-01-25 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-01-24 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-01-24 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-01-24 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-01-23 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-01-23 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-01-23 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-01-22 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-01-22 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-01-22 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-01-21 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-01-21 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-01-21 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-01-20 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-01-20 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-01-20 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-01-19 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-01-19 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-01-19 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-01-18 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-01-18 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-01-18 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-01-17 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-01-17 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-01-17 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-01-16 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-01-16 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-01-16 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-01-15 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-01-15 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-01-15 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-01-14 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-01-14 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-01-14 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-01-13 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-01-13 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-01-13 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-01-12 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-01-12 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-01-12 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-01-11 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-01-11 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-01-11 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-01-10 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-01-10 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-01-10 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-01-09 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-01-09 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-01-09 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-01-08 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-01-08 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-01-08 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-01-07 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-01-07 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-01-07 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-01-06 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-01-06 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-01-06 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-01-05 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-01-05 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-01-05 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-01-04 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-01-04 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-01-04 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2024-01-03 17:00:00","ETHUSDT Perpetual","8h","0.024384%"
"2024-01-03 09:00:00","ETHUSDT Perpetual","8h","0.028538%"
"2024-01-03 01:00:00","ETHUSDT Perpetual","8h","0.063801%"
"2024-01-02 17:00:00","ETHUSDT Perpetual","8h","0.051240%"
"2024-01-02 09:00:00","ETHUSDT Perpetual","8h","0.053505%"
"2024-01-02 01:00:00","ETHUSDT Perpetual","8h","0.043011%"
"2024-01-01 17:00:00","ETHUSDT Perpetual","8h","0.031096%"
"2024-01-01 09:00:00","ETHUSDT Perpetual","8h","0.027858%"
"2024-01-01 01:00:00","ETHUSDT Perpetual","8h","0.031620%"
"2023-12-31 17:00:00","ETHUSDT Perpetual","8h","0.027824%"
"2023-12-31 09:00:00","ETHUSDT Perpetual","8h","0.021714%"
"2023-12-31 01:00:00","ETHUSDT Perpetual","8h","0.026513%"
"2023-12-30 17:00:00","ETHUSDT Perpetual","8h","0.031443%"
"2023-12-30 09:00:00","ETHUSDT Perpetual","8h","0.027254%"
"2023-12-30 01:00:00","ETHUSDT Perpetual","8h","0.047123%"
"2023-12-29 17:00:00","ETHUSDT Perpetual","8h","0.049498%"
"2023-12-29 09:00:00","ETHUSDT Perpetual","8h","0.044508%"
"2023-12-29 01:00:00","ETHUSDT Perpetual","8h","0.049862%"
"2023-12-28 17:00:00","ETHUSDT Perpetual","8h","0.057135%"
"2023-12-28 09:00:00","ETHUSDT Perpetual","8h","0.027263%"
"2023-12-28 01:00:00","ETHUSDT Perpetual","8h","0.049072%"
"2023-12-27 17:00:00","ETHUSDT Perpetual","8h","0.040955%"
"2023-12-27 09:00:00","ETHUSDT Perpetual","8h","0.031530%"
"2023-12-27 01:00:00","ETHUSDT Perpetual","8h","0.036888%"
"2023-12-26 17:00:00","ETHUSDT Perpetual","8h","0.029501%"
"2023-12-26 09:00:00","ETHUSDT Perpetual","8h","0.050051%"
"2023-12-26 01:00:00","ETHUSDT Perpetual","8h","0.043879%"
"2023-12-25 17:00:00","ETHUSDT Perpetual","8h","0.021478%"
"2023-12-25 09:00:00","ETHUSDT Perpetual","8h","0.013826%"
"2023-12-25 01:00:00","ETHUSDT Perpetual","8h","0.019769%"
"2023-12-24 17:00:00","ETHUSDT Perpetual","8h","0.021856%"
"2023-12-24 09:00:00","ETHUSDT Perpetual","8h","0.013318%"
"2023-12-24 01:00:00","ETHUSDT Perpetual","8h","0.017945%"
"2023-12-23 17:00:00","ETHUSDT Perpetual","8h","0.012586%"
"2023-12-23 09:00:00","ETHUSDT Perpetual","8h","0.018540%"
"2023-12-23 01:00:00","ETHUSDT Perpetual","8h","0.051141%"
"2023-12-22 17:00:00","ETHUSDT Perpetual","8h","0.043341%"
"2023-12-22 09:00:00","ETHUSDT Perpetual","8h","0.044152%"
"2023-12-22 01:00:00","ETHUSDT Perpetual","8h","0.042074%"
"2023-12-21 17:00:00","ETHUSDT Perpetual","8h","0.026550%"
"2023-12-21 09:00:00","ETHUSDT Perpetual","8h","0.026163%"
"2023-12-21 01:00:00","ETHUSDT Perpetual","8h","0.023154%"
"2023-12-20 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-12-20 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-12-20 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-12-19 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-12-19 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-12-19 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-12-18 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-12-18 09:00:00","ETHUSDT Perpetual","8h","0.015083%"
"2023-12-18 01:00:00","ETHUSDT Perpetual","8h","0.011401%"
"2023-12-17 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-12-17 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-12-17 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-12-16 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-12-16 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-12-16 01:00:00","ETHUSDT Perpetual","8h","0.010419%"
"2023-12-15 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-12-15 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-12-15 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-12-14 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-12-14 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-12-14 01:00:00","ETHUSDT Perpetual","8h","0.010581%"
"2023-12-13 17:00:00","ETHUSDT Perpetual","8h","0.015058%"
"2023-12-13 09:00:00","ETHUSDT Perpetual","8h","0.012813%"
"2023-12-13 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-12-12 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-12-12 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-12-12 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-12-11 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-12-11 09:00:00","ETHUSDT Perpetual","8h","0.024111%"
"2023-12-11 01:00:00","ETHUSDT Perpetual","8h","0.022842%"
"2023-12-10 17:00:00","ETHUSDT Perpetual","8h","0.015944%"
"2023-12-10 09:00:00","ETHUSDT Perpetual","8h","0.016658%"
"2023-12-10 01:00:00","ETHUSDT Perpetual","8h","0.033485%"
"2023-12-09 17:00:00","ETHUSDT Perpetual","8h","0.031293%"
"2023-12-09 09:00:00","ETHUSDT Perpetual","8h","0.022528%"
"2023-12-09 01:00:00","ETHUSDT Perpetual","8h","0.010417%"
"2023-12-08 17:00:00","ETHUSDT Perpetual","8h","0.012399%"
"2023-12-08 09:00:00","ETHUSDT Perpetual","8h","0.022693%"
"2023-12-08 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-12-07 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-12-07 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-12-07 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-12-06 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-12-06 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-12-06 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-12-05 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-12-05 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-12-05 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-12-04 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-12-04 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-12-04 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-12-03 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-12-03 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-12-03 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-12-02 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-12-02 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-12-02 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-12-01 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-12-01 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-12-01 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-11-30 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-11-30 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-11-30 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-11-29 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-11-29 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-11-29 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-11-28 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-11-28 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-11-28 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-11-27 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-11-27 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-11-27 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-11-26 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-11-26 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-11-26 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-11-25 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-11-25 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-11-25 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-11-24 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-11-24 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-11-24 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-11-23 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-11-23 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-11-23 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-11-22 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-11-22 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-11-22 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-11-21 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-11-21 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-11-21 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-11-20 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-11-20 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-11-20 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-11-19 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-11-19 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-11-19 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-11-18 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-11-18 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-11-18 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-11-17 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-11-17 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-11-17 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-11-16 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-11-16 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-11-16 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-11-15 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-11-15 09:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-11-15 01:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-11-14 17:00:00","ETHUSDT Perpetual","8h","0.013623%"
"2023-11-14 09:00:00","ETHUSDT Perpetual","8h","0.018828%"
"2023-11-14 01:00:00","ETHUSDT Perpetual","8h","0.022833%"
"2023-11-13 17:00:00","ETHUSDT Perpetual","8h","0.022787%"
"2023-11-13 09:00:00","ETHUSDT Perpetual","8h","0.032990%"
"2023-11-13 01:00:00","ETHUSDT Perpetual","8h","0.024299%"
"2023-11-12 17:00:00","ETHUSDT Perpetual","8h","0.010000%"
"2023-11-12 09:00:00","ETHUSDT Perpetual","8h","0.016325%"
"2023-11-12 01:00:00","ETHUSDT Perpetual","8h","0.027449%"
"2023-11-11 17:00:00","ETHUSDT Perpetual","8h","0.013371%"
"2023-11-11 09:00:00","ETHUSDT Perpetual","8h","0.013604%"
